,date,title,summary
1608,2020.06.11.,'미래 먹거리' 키우는 부산시…첨단소재산업에 3676억 투입,"부산은 조선과 해양, 자동차, 의류, 신발 등 다양한 수요산업과 연계돼 신소재를 개발하고, 울산 및 경남과의... 친환경·고성능 섬유 소재를 개발하기 위해 기존 폴리우레탄계 섬유 소재의 석유 의존도를 낮추고..."
1609,2020.06.11.,"전경련 “바이오·헬스 수출 빠른 회복, 철강·석유 업종 가장 느릴 듯”","일반 기계는 내년 하반기(33.3%), 석유제품은 내년 상반기(57.1%)에나 수출이 회복될 것이라는 예상이 많았다. 국내 수출산업의 애로요인으로는 코로나19로 인한 불확실성(51.4%)이 가장 많이 꼽혔다. 전 세계 수요 감소(15...."
1610,2020.06.10.,인구ㆍ성장률 추락… 코로나에 더 빨라진 ‘수축사회’,"미국, 유럽, 중국 등이 해외 생산시설을 다투어 자국 영토로 옮기면서 한국 상품을 찾는 수요는 점점 줄고... 50~60년간 석유파동, 외환위기, 글로벌 금융위기 등 특수 시기를 빼고는 꾸준히 성장해 왔다. 전세계가..."
1611,2020.06.10.,유가 올랐어도 표정 어두운 정유업계…2분기에도 '마이너스',내리막길을 걷던 국제유가는 지난 6일 석유수출국기구(OPEC)와 러시아 등 주요 산유국들의 감산 조치... 이는 코로나19 확산세가 주춤하며 일부 제품의 수요가 살아나고 있지만 아직 제품 가격이 원유 가격의 상승세를...
1612,2020.06.10.,로템 “미래 먹거리는 수소”… 충전 인프라 사업 진출,"석유화학 공장에서 나오는 부생수소를 트레일러로 전달받는 오프사이트(Off-site) 방식보다 저렴하게... 2017년 맥킨지가 발표한 보고서에 따르면 2050년에는 수소 에너지가 세계 에너지 수요의 약 18%를 차지하고, 연간..."
1613,2020.06.11.,‘포스트 코로나’ 준비하다 된서리 맞은 중동,"글로벌 경기 위축과 수요 감소로 저유가 기조가 이어지면 산유국의 재정수입도 하락하게 된다. 그렇게 되면... 석유나 천연가스가 거의 나지 않는 이집트, 튀니지, 레바논, 요르단 등은 관광산업 의존도가 높은..."
1614,2020.06.11.,"GS, `석유화학의 쌀` 에틸렌 생산시설 2.7조 투자","또 정유, 석유화학, 윤활유 등 기존사업 밸류체인 전반에 걸쳐 원가 절감 및 수익 확보를 위한 설비투자를... 열 수요처를 확보했다. 액화천연가스(LNG) 사업에도 집중하고 있다. 연간 400만t의 LNG를 저장·공급할 수 있는..."
1615,2020.06.11.,"6월 초 수출 20% 플러스 반등…""조업일수·기저효과 덕분""(종합)","주요 수출 품목을 보면 반도체(22.6%), 무선통신기기(35.8%), 의약품(136.7%) 등은 증가했지만, 석유제품(-32.8... 반짝 수요 증가로 본다""며 ""중국·미국·EU 수출이 늘어났지만, 3~4월 주요 시장의 락 다운(이동 제한)..."
1616,2020.06.11.,정유업계 불황…에쓰오일 “희망퇴직 매년 받는다”,코로나19로 불확실성이 커지자 7조원대 석유화학 2단계 최종 투자 결정도 미뤘다. 아울러 포스트 코로나... 회사 관계자는 “제품 수요 급격한 감소에도 불구하고 적극적인 마케팅을 통해 생산 제품 전량 판매할 수 있었고...
1617,2020.06.11.,"맷 갤러거 파슬리에너지 CEO, 고교 때부터 유전서 알바한 '오일맨'",이후 원유산업 관련 공업·과학 중심 대학인 콜로라도 광업대학 석유공학과로 진학했다. 집안에 석유업계... 신종 코로나바이러스 감염증(코로나19)이 창궐하면서 세계 에너지 수요가 급감해서다. 설상가상 주요...
1618,2020.06.11.,'미래 먹거리' 키우는 부산시…첨단소재산업에 3676억 투입,"부산은 조선과 해양, 자동차, 의류, 신발 등 다양한 수요산업과 연계돼 신소재를 개발하고, 울산 및 경남과의... 친환경·고성능 섬유 소재를 개발하기 위해 기존 폴리우레탄계 섬유 소재의 석유 의존도를 낮추고..."
1619,2020.06.11.,"전경련 “바이오·헬스 수출 빠른 회복, 철강·석유 업종 가장 느릴 듯”","일반 기계는 내년 하반기(33.3%), 석유제품은 내년 상반기(57.1%)에나 수출이 회복될 것이라는 예상이 많았다. 국내 수출산업의 애로요인으로는 코로나19로 인한 불확실성(51.4%)이 가장 많이 꼽혔다. 전 세계 수요 감소(15...."
1620,2020.06.10.,인구ㆍ성장률 추락… 코로나에 더 빨라진 ‘수축사회’,"미국, 유럽, 중국 등이 해외 생산시설을 다투어 자국 영토로 옮기면서 한국 상품을 찾는 수요는 점점 줄고... 50~60년간 석유파동, 외환위기, 글로벌 금융위기 등 특수 시기를 빼고는 꾸준히 성장해 왔다. 전세계가..."
1621,2020.06.10.,유가 올랐어도 표정 어두운 정유업계…2분기에도 '마이너스',내리막길을 걷던 국제유가는 지난 6일 석유수출국기구(OPEC)와 러시아 등 주요 산유국들의 감산 조치... 이는 코로나19 확산세가 주춤하며 일부 제품의 수요가 살아나고 있지만 아직 제품 가격이 원유 가격의 상승세를...
1622,2020.06.10.,로템 “미래 먹거리는 수소”… 충전 인프라 사업 진출,"석유화학 공장에서 나오는 부생수소를 트레일러로 전달받는 오프사이트(Off-site) 방식보다 저렴하게... 2017년 맥킨지가 발표한 보고서에 따르면 2050년에는 수소 에너지가 세계 에너지 수요의 약 18%를 차지하고, 연간..."
1623,2020.06.11.,‘포스트 코로나’ 준비하다 된서리 맞은 중동,"글로벌 경기 위축과 수요 감소로 저유가 기조가 이어지면 산유국의 재정수입도 하락하게 된다. 그렇게 되면... 석유나 천연가스가 거의 나지 않는 이집트, 튀니지, 레바논, 요르단 등은 관광산업 의존도가 높은..."
1624,2020.06.11.,"GS, `석유화학의 쌀` 에틸렌 생산시설 2.7조 투자","또 정유, 석유화학, 윤활유 등 기존사업 밸류체인 전반에 걸쳐 원가 절감 및 수익 확보를 위한 설비투자를... 열 수요처를 확보했다. 액화천연가스(LNG) 사업에도 집중하고 있다. 연간 400만t의 LNG를 저장·공급할 수 있는..."
1625,2020.06.11.,"6월 초 수출 20% 플러스 반등…""조업일수·기저효과 덕분""(종합)","주요 수출 품목을 보면 반도체(22.6%), 무선통신기기(35.8%), 의약품(136.7%) 등은 증가했지만, 석유제품(-32.8... 반짝 수요 증가로 본다""며 ""중국·미국·EU 수출이 늘어났지만, 3~4월 주요 시장의 락 다운(이동 제한)..."
1626,2020.06.11.,정유업계 불황…에쓰오일 “희망퇴직 매년 받는다”,코로나19로 불확실성이 커지자 7조원대 석유화학 2단계 최종 투자 결정도 미뤘다. 아울러 포스트 코로나... 회사 관계자는 “제품 수요 급격한 감소에도 불구하고 적극적인 마케팅을 통해 생산 제품 전량 판매할 수 있었고...
1627,2020.06.11.,"맷 갤러거 파슬리에너지 CEO, 고교 때부터 유전서 알바한 '오일맨'",이후 원유산업 관련 공업·과학 중심 대학인 콜로라도 광업대학 석유공학과로 진학했다. 집안에 석유업계... 신종 코로나바이러스 감염증(코로나19)이 창궐하면서 세계 에너지 수요가 급감해서다. 설상가상 주요...
1628,2020.06.11.,'미래 먹거리' 키우는 부산시…첨단소재산업에 3676억 투입,"부산은 조선과 해양, 자동차, 의류, 신발 등 다양한 수요산업과 연계돼 신소재를 개발하고, 울산 및 경남과의... 친환경·고성능 섬유 소재를 개발하기 위해 기존 폴리우레탄계 섬유 소재의 석유 의존도를 낮추고..."
1629,2020.06.11.,"전경련 “바이오·헬스 수출 빠른 회복, 철강·석유 업종 가장 느릴 듯”","일반 기계는 내년 하반기(33.3%), 석유제품은 내년 상반기(57.1%)에나 수출이 회복될 것이라는 예상이 많았다. 국내 수출산업의 애로요인으로는 코로나19로 인한 불확실성(51.4%)이 가장 많이 꼽혔다. 전 세계 수요 감소(15...."
1630,2020.06.10.,인구ㆍ성장률 추락… 코로나에 더 빨라진 ‘수축사회’,"미국, 유럽, 중국 등이 해외 생산시설을 다투어 자국 영토로 옮기면서 한국 상품을 찾는 수요는 점점 줄고... 50~60년간 석유파동, 외환위기, 글로벌 금융위기 등 특수 시기를 빼고는 꾸준히 성장해 왔다. 전세계가..."
1631,2020.06.10.,유가 올랐어도 표정 어두운 정유업계…2분기에도 '마이너스',내리막길을 걷던 국제유가는 지난 6일 석유수출국기구(OPEC)와 러시아 등 주요 산유국들의 감산 조치... 이는 코로나19 확산세가 주춤하며 일부 제품의 수요가 살아나고 있지만 아직 제품 가격이 원유 가격의 상승세를...
1632,2020.06.10.,로템 “미래 먹거리는 수소”… 충전 인프라 사업 진출,"석유화학 공장에서 나오는 부생수소를 트레일러로 전달받는 오프사이트(Off-site) 방식보다 저렴하게... 2017년 맥킨지가 발표한 보고서에 따르면 2050년에는 수소 에너지가 세계 에너지 수요의 약 18%를 차지하고, 연간..."
1633,2020.06.11.,‘포스트 코로나’ 준비하다 된서리 맞은 중동,"글로벌 경기 위축과 수요 감소로 저유가 기조가 이어지면 산유국의 재정수입도 하락하게 된다. 그렇게 되면... 석유나 천연가스가 거의 나지 않는 이집트, 튀니지, 레바논, 요르단 등은 관광산업 의존도가 높은..."
1634,2020.06.11.,"GS, `석유화학의 쌀` 에틸렌 생산시설 2.7조 투자","또 정유, 석유화학, 윤활유 등 기존사업 밸류체인 전반에 걸쳐 원가 절감 및 수익 확보를 위한 설비투자를... 열 수요처를 확보했다. 액화천연가스(LNG) 사업에도 집중하고 있다. 연간 400만t의 LNG를 저장·공급할 수 있는..."
1635,2020.06.11.,"6월 초 수출 20% 플러스 반등…""조업일수·기저효과 덕분""(종합)","주요 수출 품목을 보면 반도체(22.6%), 무선통신기기(35.8%), 의약품(136.7%) 등은 증가했지만, 석유제품(-32.8... 반짝 수요 증가로 본다""며 ""중국·미국·EU 수출이 늘어났지만, 3~4월 주요 시장의 락 다운(이동 제한)..."
1636,2020.06.11.,정유업계 불황…에쓰오일 “희망퇴직 매년 받는다”,코로나19로 불확실성이 커지자 7조원대 석유화학 2단계 최종 투자 결정도 미뤘다. 아울러 포스트 코로나... 회사 관계자는 “제품 수요 급격한 감소에도 불구하고 적극적인 마케팅을 통해 생산 제품 전량 판매할 수 있었고...
1637,2020.06.11.,"맷 갤러거 파슬리에너지 CEO, 고교 때부터 유전서 알바한 '오일맨'",이후 원유산업 관련 공업·과학 중심 대학인 콜로라도 광업대학 석유공학과로 진학했다. 집안에 석유업계... 신종 코로나바이러스 감염증(코로나19)이 창궐하면서 세계 에너지 수요가 급감해서다. 설상가상 주요...
1638,2020.06.11.,'미래 먹거리' 키우는 부산시…첨단소재산업에 3676억 투입,"부산은 조선과 해양, 자동차, 의류, 신발 등 다양한 수요산업과 연계돼 신소재를 개발하고, 울산 및 경남과의... 친환경·고성능 섬유 소재를 개발하기 위해 기존 폴리우레탄계 섬유 소재의 석유 의존도를 낮추고..."
1639,2020.06.11.,"전경련 “바이오·헬스 수출 빠른 회복, 철강·석유 업종 가장 느릴 듯”","일반 기계는 내년 하반기(33.3%), 석유제품은 내년 상반기(57.1%)에나 수출이 회복될 것이라는 예상이 많았다. 국내 수출산업의 애로요인으로는 코로나19로 인한 불확실성(51.4%)이 가장 많이 꼽혔다. 전 세계 수요 감소(15...."
1640,2020.06.10.,인구ㆍ성장률 추락… 코로나에 더 빨라진 ‘수축사회’,"미국, 유럽, 중국 등이 해외 생산시설을 다투어 자국 영토로 옮기면서 한국 상품을 찾는 수요는 점점 줄고... 50~60년간 석유파동, 외환위기, 글로벌 금융위기 등 특수 시기를 빼고는 꾸준히 성장해 왔다. 전세계가..."
1641,2020.06.10.,유가 올랐어도 표정 어두운 정유업계…2분기에도 '마이너스',내리막길을 걷던 국제유가는 지난 6일 석유수출국기구(OPEC)와 러시아 등 주요 산유국들의 감산 조치... 이는 코로나19 확산세가 주춤하며 일부 제품의 수요가 살아나고 있지만 아직 제품 가격이 원유 가격의 상승세를...
1642,2020.06.10.,로템 “미래 먹거리는 수소”… 충전 인프라 사업 진출,"석유화학 공장에서 나오는 부생수소를 트레일러로 전달받는 오프사이트(Off-site) 방식보다 저렴하게... 2017년 맥킨지가 발표한 보고서에 따르면 2050년에는 수소 에너지가 세계 에너지 수요의 약 18%를 차지하고, 연간..."
1643,2020.06.11.,‘포스트 코로나’ 준비하다 된서리 맞은 중동,"글로벌 경기 위축과 수요 감소로 저유가 기조가 이어지면 산유국의 재정수입도 하락하게 된다. 그렇게 되면... 석유나 천연가스가 거의 나지 않는 이집트, 튀니지, 레바논, 요르단 등은 관광산업 의존도가 높은..."
1644,2020.06.11.,"GS, `석유화학의 쌀` 에틸렌 생산시설 2.7조 투자","또 정유, 석유화학, 윤활유 등 기존사업 밸류체인 전반에 걸쳐 원가 절감 및 수익 확보를 위한 설비투자를... 열 수요처를 확보했다. 액화천연가스(LNG) 사업에도 집중하고 있다. 연간 400만t의 LNG를 저장·공급할 수 있는..."
