,date,title,summary
1671,2018.02.13.,"이란 ""이라크 재건은 우리가 맡는다""",이 투자는 단순히 경제적 의미뿐 아니라 석유수출국기구(OPEC) 2위의 산유국이자 지정학적으로 중동 중심인 이라크에서 세계 열강이 벌이게 될 각축전을 예고한다고 볼 수 있다. 이란은 전후 재건 사업을 명분으로 미국과...
1672,2018.02.13.,"[이슈분석]美 금리 인상, 수출 불확실성 커질 듯","미국 금리 인상에 따른 달러화 강세는 국제유가 하락세를 가속시켜 대산유국 수출 하락도 불러올 수 있다. 품목별로는 반도체, 디스플레이, 석유화학제품, 자동차, 자동차 부품 등 신흥국 수출 주력 품목을 중심 둔화가..."
1673,2018.02.14.,GM “공장 폐쇄” 통보… “앞일 캄캄” 패닉 빠진 군산,"2002년 군산시 오식도동에 준공된 한국GM 군산공장은 2011년 26만대의 차량 생산을 정점을 찍은 뒤 쉐보레 브랜드 유럽 철수와 세계경기 침체, 산유국 유가 하락의 직격탄을 맞아 생산물량이 지속해서 감소했고, 현재..."
1674,2018.02.14.,"OPEC 발목잡는 美 셰일, 가파른 생산량 증가로 '유가 흔들'","일부 분석가들은 내년까지는 미국의 하루 산유량이 최대 1100만배럴로 증가, 세계 최대 산유국인 러시아와... IEA는 미국 셰일유 업체들을 중심으로 비 OPEC 산유국들의 원유 생산이 올해 수요 증가세를 앞설 것으로..."
1675,2018.02.14.,[VIEW POINT] 중동 의료수출? 자화자찬 이제 그만…,"6개 아랍 산유국 협력기구인 GCC(사우디아라비아, UAE, 쿠웨이트, 카타르, 오만, 바레인)의 헬스케어 시장은 2015년 403억달러(약 45조원)에서 2020년 713억달러(약 80조원)로 급성장할 것으로 예상된다. 특히 향후 4년간 병상..."
1676,2018.02.14.,"""미국 셰일 증산속도 빠르다… 연내 세계 최대 산유국 될 수도""","IEA는 이 같은 추세라면 미국이 원유 생산량 세계 2위인 사우디아라비아를 곧 추월하고, 연말에는 1위 러시아까지 앞질러 세계 최대 산유국이 될 가능성이 있다고 전망했다. 월스트리트저널(WSJ)은 “유가가..."
1677,2018.02.18.,해외건설 텃밭 `중동 특수` 되살아난다,사우디아라비아 중심의 석유수출기구(OPEC) 회원국과 러시아 등의 주요 산유국을 중심으로 석유 생산량을 감축하는 노력 등으로 국제유가가 지난달 말 기준으로 배럴당 65달러 안팎까지 올랐다. 이들 지역에서 국내...
1678,2018.02.19.,커지는 유가반등 기대감 건설·조선株 얼굴 편다,특히 OPEC 의장국인 UAE 측이 OPEC은 물론 러시아까지 포함한 24개 산유국의 ‘수퍼그룹’을 결성해 감산을 주도하겠다고 밝히면서 유가가 배럴당 80달러 선 까지 치솟을 것이란 전망이 우세해졌다. 수요증가도 원유...
1679,2018.02.19.,"""원전 건설 지원해달라"" 사우디, 美에 촉구","""탈석유 위해 美 원전기술 필요"" 아델 알주베이르 사우디아라비아 외무장관/뮌헨=로이터연합뉴스 [서울경제] 세계 최대 산유국 중 하나인 사우디아라비아가 탈석유를 위해 원전 건설이 필요하다며 미국의 지지를..."
1680,2018.02.12.,자동차는 없다 우주만 있을뿐,"현대차는 브랜드 체험관에 대해 ""수소는 고갈의 위험, 산유국과 비산유국의 불평등, 높은 비용부담 등의 제약이 없는 궁극의 에너지원""이라며 ""수소전기차의 의미는 현대차가 그리는 미래 모빌리티 비전의 핵심이기에..."
1681,2018.02.13.,"이란 ""이라크 재건은 우리가 맡는다""",이 투자는 단순히 경제적 의미뿐 아니라 석유수출국기구(OPEC) 2위의 산유국이자 지정학적으로 중동 중심인 이라크에서 세계 열강이 벌이게 될 각축전을 예고한다고 볼 수 있다. 이란은 전후 재건 사업을 명분으로 미국과...
1682,2018.02.13.,"[이슈분석]美 금리 인상, 수출 불확실성 커질 듯","미국 금리 인상에 따른 달러화 강세는 국제유가 하락세를 가속시켜 대산유국 수출 하락도 불러올 수 있다. 품목별로는 반도체, 디스플레이, 석유화학제품, 자동차, 자동차 부품 등 신흥국 수출 주력 품목을 중심 둔화가..."
1683,2018.02.14.,GM “공장 폐쇄” 통보… “앞일 캄캄” 패닉 빠진 군산,"2002년 군산시 오식도동에 준공된 한국GM 군산공장은 2011년 26만대의 차량 생산을 정점을 찍은 뒤 쉐보레 브랜드 유럽 철수와 세계경기 침체, 산유국 유가 하락의 직격탄을 맞아 생산물량이 지속해서 감소했고, 현재..."
1684,2018.02.14.,"OPEC 발목잡는 美 셰일, 가파른 생산량 증가로 '유가 흔들'","일부 분석가들은 내년까지는 미국의 하루 산유량이 최대 1100만배럴로 증가, 세계 최대 산유국인 러시아와... IEA는 미국 셰일유 업체들을 중심으로 비 OPEC 산유국들의 원유 생산이 올해 수요 증가세를 앞설 것으로..."
1685,2018.02.14.,[VIEW POINT] 중동 의료수출? 자화자찬 이제 그만…,"6개 아랍 산유국 협력기구인 GCC(사우디아라비아, UAE, 쿠웨이트, 카타르, 오만, 바레인)의 헬스케어 시장은 2015년 403억달러(약 45조원)에서 2020년 713억달러(약 80조원)로 급성장할 것으로 예상된다. 특히 향후 4년간 병상..."
1686,2018.02.14.,"""미국 셰일 증산속도 빠르다… 연내 세계 최대 산유국 될 수도""","IEA는 이 같은 추세라면 미국이 원유 생산량 세계 2위인 사우디아라비아를 곧 추월하고, 연말에는 1위 러시아까지 앞질러 세계 최대 산유국이 될 가능성이 있다고 전망했다. 월스트리트저널(WSJ)은 “유가가..."
1687,2018.02.18.,해외건설 텃밭 `중동 특수` 되살아난다,사우디아라비아 중심의 석유수출기구(OPEC) 회원국과 러시아 등의 주요 산유국을 중심으로 석유 생산량을 감축하는 노력 등으로 국제유가가 지난달 말 기준으로 배럴당 65달러 안팎까지 올랐다. 이들 지역에서 국내...
1688,2018.02.19.,커지는 유가반등 기대감 건설·조선株 얼굴 편다,특히 OPEC 의장국인 UAE 측이 OPEC은 물론 러시아까지 포함한 24개 산유국의 ‘수퍼그룹’을 결성해 감산을 주도하겠다고 밝히면서 유가가 배럴당 80달러 선 까지 치솟을 것이란 전망이 우세해졌다. 수요증가도 원유...
1689,2018.02.19.,"""원전 건설 지원해달라"" 사우디, 美에 촉구","""탈석유 위해 美 원전기술 필요"" 아델 알주베이르 사우디아라비아 외무장관/뮌헨=로이터연합뉴스 [서울경제] 세계 최대 산유국 중 하나인 사우디아라비아가 탈석유를 위해 원전 건설이 필요하다며 미국의 지지를..."
1690,2018.02.12.,자동차는 없다 우주만 있을뿐,"현대차는 브랜드 체험관에 대해 ""수소는 고갈의 위험, 산유국과 비산유국의 불평등, 높은 비용부담 등의 제약이 없는 궁극의 에너지원""이라며 ""수소전기차의 의미는 현대차가 그리는 미래 모빌리티 비전의 핵심이기에..."
1691,2018.02.13.,"이란 ""이라크 재건은 우리가 맡는다""",이 투자는 단순히 경제적 의미뿐 아니라 석유수출국기구(OPEC) 2위의 산유국이자 지정학적으로 중동 중심인 이라크에서 세계 열강이 벌이게 될 각축전을 예고한다고 볼 수 있다. 이란은 전후 재건 사업을 명분으로 미국과...
1692,2018.02.13.,"[이슈분석]美 금리 인상, 수출 불확실성 커질 듯","미국 금리 인상에 따른 달러화 강세는 국제유가 하락세를 가속시켜 대산유국 수출 하락도 불러올 수 있다. 품목별로는 반도체, 디스플레이, 석유화학제품, 자동차, 자동차 부품 등 신흥국 수출 주력 품목을 중심 둔화가..."
1693,2018.02.14.,GM “공장 폐쇄” 통보… “앞일 캄캄” 패닉 빠진 군산,"2002년 군산시 오식도동에 준공된 한국GM 군산공장은 2011년 26만대의 차량 생산을 정점을 찍은 뒤 쉐보레 브랜드 유럽 철수와 세계경기 침체, 산유국 유가 하락의 직격탄을 맞아 생산물량이 지속해서 감소했고, 현재..."
1694,2018.02.14.,"OPEC 발목잡는 美 셰일, 가파른 생산량 증가로 '유가 흔들'","일부 분석가들은 내년까지는 미국의 하루 산유량이 최대 1100만배럴로 증가, 세계 최대 산유국인 러시아와... IEA는 미국 셰일유 업체들을 중심으로 비 OPEC 산유국들의 원유 생산이 올해 수요 증가세를 앞설 것으로..."
1695,2018.02.14.,[VIEW POINT] 중동 의료수출? 자화자찬 이제 그만…,"6개 아랍 산유국 협력기구인 GCC(사우디아라비아, UAE, 쿠웨이트, 카타르, 오만, 바레인)의 헬스케어 시장은 2015년 403억달러(약 45조원)에서 2020년 713억달러(약 80조원)로 급성장할 것으로 예상된다. 특히 향후 4년간 병상..."
1696,2018.02.14.,"""미국 셰일 증산속도 빠르다… 연내 세계 최대 산유국 될 수도""","IEA는 이 같은 추세라면 미국이 원유 생산량 세계 2위인 사우디아라비아를 곧 추월하고, 연말에는 1위 러시아까지 앞질러 세계 최대 산유국이 될 가능성이 있다고 전망했다. 월스트리트저널(WSJ)은 “유가가..."
1697,2018.02.18.,해외건설 텃밭 `중동 특수` 되살아난다,사우디아라비아 중심의 석유수출기구(OPEC) 회원국과 러시아 등의 주요 산유국을 중심으로 석유 생산량을 감축하는 노력 등으로 국제유가가 지난달 말 기준으로 배럴당 65달러 안팎까지 올랐다. 이들 지역에서 국내...
1698,2018.02.19.,커지는 유가반등 기대감 건설·조선株 얼굴 편다,특히 OPEC 의장국인 UAE 측이 OPEC은 물론 러시아까지 포함한 24개 산유국의 ‘수퍼그룹’을 결성해 감산을 주도하겠다고 밝히면서 유가가 배럴당 80달러 선 까지 치솟을 것이란 전망이 우세해졌다. 수요증가도 원유...
1699,2018.02.19.,"""원전 건설 지원해달라"" 사우디, 美에 촉구","""탈석유 위해 美 원전기술 필요"" 아델 알주베이르 사우디아라비아 외무장관/뮌헨=로이터연합뉴스 [서울경제] 세계 최대 산유국 중 하나인 사우디아라비아가 탈석유를 위해 원전 건설이 필요하다며 미국의 지지를..."
1700,2018.02.12.,자동차는 없다 우주만 있을뿐,"현대차는 브랜드 체험관에 대해 ""수소는 고갈의 위험, 산유국과 비산유국의 불평등, 높은 비용부담 등의 제약이 없는 궁극의 에너지원""이라며 ""수소전기차의 의미는 현대차가 그리는 미래 모빌리티 비전의 핵심이기에..."
1701,2018.02.13.,"이란 ""이라크 재건은 우리가 맡는다""",이 투자는 단순히 경제적 의미뿐 아니라 석유수출국기구(OPEC) 2위의 산유국이자 지정학적으로 중동 중심인 이라크에서 세계 열강이 벌이게 될 각축전을 예고한다고 볼 수 있다. 이란은 전후 재건 사업을 명분으로 미국과...
1702,2018.02.13.,"[이슈분석]美 금리 인상, 수출 불확실성 커질 듯","미국 금리 인상에 따른 달러화 강세는 국제유가 하락세를 가속시켜 대산유국 수출 하락도 불러올 수 있다. 품목별로는 반도체, 디스플레이, 석유화학제품, 자동차, 자동차 부품 등 신흥국 수출 주력 품목을 중심 둔화가..."
1703,2018.02.14.,GM “공장 폐쇄” 통보… “앞일 캄캄” 패닉 빠진 군산,"2002년 군산시 오식도동에 준공된 한국GM 군산공장은 2011년 26만대의 차량 생산을 정점을 찍은 뒤 쉐보레 브랜드 유럽 철수와 세계경기 침체, 산유국 유가 하락의 직격탄을 맞아 생산물량이 지속해서 감소했고, 현재..."
1704,2018.02.14.,"OPEC 발목잡는 美 셰일, 가파른 생산량 증가로 '유가 흔들'","일부 분석가들은 내년까지는 미국의 하루 산유량이 최대 1100만배럴로 증가, 세계 최대 산유국인 러시아와... IEA는 미국 셰일유 업체들을 중심으로 비 OPEC 산유국들의 원유 생산이 올해 수요 증가세를 앞설 것으로..."
1705,2018.02.14.,[VIEW POINT] 중동 의료수출? 자화자찬 이제 그만…,"6개 아랍 산유국 협력기구인 GCC(사우디아라비아, UAE, 쿠웨이트, 카타르, 오만, 바레인)의 헬스케어 시장은 2015년 403억달러(약 45조원)에서 2020년 713억달러(약 80조원)로 급성장할 것으로 예상된다. 특히 향후 4년간 병상..."
1706,2018.02.14.,"""미국 셰일 증산속도 빠르다… 연내 세계 최대 산유국 될 수도""","IEA는 이 같은 추세라면 미국이 원유 생산량 세계 2위인 사우디아라비아를 곧 추월하고, 연말에는 1위 러시아까지 앞질러 세계 최대 산유국이 될 가능성이 있다고 전망했다. 월스트리트저널(WSJ)은 “유가가..."
1707,2018.02.18.,해외건설 텃밭 `중동 특수` 되살아난다,사우디아라비아 중심의 석유수출기구(OPEC) 회원국과 러시아 등의 주요 산유국을 중심으로 석유 생산량을 감축하는 노력 등으로 국제유가가 지난달 말 기준으로 배럴당 65달러 안팎까지 올랐다. 이들 지역에서 국내...
1708,2018.02.19.,커지는 유가반등 기대감 건설·조선株 얼굴 편다,특히 OPEC 의장국인 UAE 측이 OPEC은 물론 러시아까지 포함한 24개 산유국의 ‘수퍼그룹’을 결성해 감산을 주도하겠다고 밝히면서 유가가 배럴당 80달러 선 까지 치솟을 것이란 전망이 우세해졌다. 수요증가도 원유...
