,date,title,summary
2339,2020.01.10.,"필드의 악동 흑역사 ""리드와 가르시아, 그리고 김비오""","지난해 2월 유러피언투어 사우디인터내셔널 셋째날 퍼터로 그린을 5곳이나 훼손했다. 골프규칙 1조 2항 ""선수는 타인을 배려하고 코스를 보호해야 한다""에 따라 실격됐다. 2002년 한국오픈에서는 사진 찍는 갤러리를..."
2340,2020.01.10.,中 집단폐렴 원인은 신종 코로나 바이러스,"2003년 중국 본토에서만 사스로 인해 300명 넘게 사망했고, 2012년 사우디아라비아에서 발병한 메르스는 국내로 확산돼 38명이 숨졌다. 코로나 바이러스는 소나 개, 박쥐 등 포유류나 조류로부터 전염될 수 있다. 사스와..."
2341,2020.01.10.,1인자 켑카 복귀전은 ‘화약고 중동’서,켑카는 이 대회 이후 한 주 휴식을 한 뒤 30일 사우디아라비아 킹 압둘라 이코노믹시티에서 열리는 사우디 인터내셔널에도 출전한다. 중동 대회에 걸린 높은 상금과 천문학적인 규모의 초청료를 포기하기 어렵다는...
2342,2020.01.10.,[현미경] 美·이란 싸움에 새우등 터지는 이라크… 약소국의 비애,"사우디에 이어 원유 매장량 세계 2위의 자원 대국이기도 하다. 그러나 1979년 사담 후세인이 정권을 잡은 이후 이라크는 끊임없이 외세에 시달리며 쇠락의 길을 걸었다. 1980년부터 이란과 8년간 전쟁을 벌였고, 이후 걸프만..."
2343,2020.01.10.,"추가시간 3분에 터진 이동준의 한방, 중국에 진땀 첫승","이란과 우즈베키스탄이 공동 2위, 중국이 4위다. 한국은 12일 오후 7시 15분(한국 시각) 이란과 2차전을 벌인다. B조에 속한 일본은 사우디아라비아에 1대2로 졌다. [ ] [주형식 기자]"
2344,2020.01.10.,[한마당] 키사스,이슬람 율법을 따르는 이란이나 사우디아라비아 같은 국가에서는 이 원칙이 곧이곧대로 적용되기도 한다. 이란 형법에는 살인과 상해 두 종류의 키사스 범죄가 있다. 생명을 잃은 피해자의 유족은 법원 허가를 받아...
2345,2020.01.10.,[논설위원의 사람 이슈 다보기] 美·이란 전쟁의 희생양은 이라크… ‘대리전...,"“이란·터키, 뒤이어 이란·사우디아라비아, 그리고 국제사회가 조금씩 빨려들어 오고 있다. 러시아가 시리아를 전진기지로 삼고, 미국이, 유럽이 빨려들어 오고 있다”고 한탄했다. 그는 ‘이라크가 미국·이란 대리전의..."
2346,2020.01.10.,사이드 샤베스타리 주한 이란 대사 “이란도 미국과 전쟁 원치 않아…혼란상 ...,"언론 보도도 됐지만 이번에 이라크 바그다드를 방문한 것도 사우디아라비아와 이란의 관계 개선, 중동평화안의 내용을 이라크 정부에 전달하기 위해서였다고 아딜 압둘마흐디 이라크 총리가 말하지 않았나. 미국은 그런..."
2347,2020.01.10.,'공격과 응전' 명분 챙기며 전면전 파국 피한 美-이란,"NYT는 “이란이 중동에 수많은 ‘대행 그룹’을 두고 있어 이들이 미군이나 이스라엘, 사우디아라비아와 같은 미국의 우방국을 겨냥해 문제를 일으키고, 이란이 미국의 국내 시설을 겨냥한 사이버 공격을 계속할 것으로..."
2348,2020.01.10.,"“日, 10일 자위대 중동 파병 명령”",아베 신조(安倍晋三) 일본 총리는 이와 관련해 이란의 이라크 내 미군 기지 공격 후 취소했던 11∼15일 중동의 사우디아라비아·아랍에미리트(UAE)·오만 3국 순방 계획을 예정대로 진행하기로 뜻을 굳혔다고 NHK가...
2349,2020.01.10.,"필드의 악동 흑역사 ""리드와 가르시아, 그리고 김비오""","지난해 2월 유러피언투어 사우디인터내셔널 셋째날 퍼터로 그린을 5곳이나 훼손했다. 골프규칙 1조 2항 ""선수는 타인을 배려하고 코스를 보호해야 한다""에 따라 실격됐다. 2002년 한국오픈에서는 사진 찍는 갤러리를..."
2350,2020.01.10.,中 집단폐렴 원인은 신종 코로나 바이러스,"2003년 중국 본토에서만 사스로 인해 300명 넘게 사망했고, 2012년 사우디아라비아에서 발병한 메르스는 국내로 확산돼 38명이 숨졌다. 코로나 바이러스는 소나 개, 박쥐 등 포유류나 조류로부터 전염될 수 있다. 사스와..."
2351,2020.01.10.,1인자 켑카 복귀전은 ‘화약고 중동’서,켑카는 이 대회 이후 한 주 휴식을 한 뒤 30일 사우디아라비아 킹 압둘라 이코노믹시티에서 열리는 사우디 인터내셔널에도 출전한다. 중동 대회에 걸린 높은 상금과 천문학적인 규모의 초청료를 포기하기 어렵다는...
2352,2020.01.10.,[현미경] 美·이란 싸움에 새우등 터지는 이라크… 약소국의 비애,"사우디에 이어 원유 매장량 세계 2위의 자원 대국이기도 하다. 그러나 1979년 사담 후세인이 정권을 잡은 이후 이라크는 끊임없이 외세에 시달리며 쇠락의 길을 걸었다. 1980년부터 이란과 8년간 전쟁을 벌였고, 이후 걸프만..."
2353,2020.01.10.,"추가시간 3분에 터진 이동준의 한방, 중국에 진땀 첫승","이란과 우즈베키스탄이 공동 2위, 중국이 4위다. 한국은 12일 오후 7시 15분(한국 시각) 이란과 2차전을 벌인다. B조에 속한 일본은 사우디아라비아에 1대2로 졌다. [ ] [주형식 기자]"
2354,2020.01.10.,[한마당] 키사스,이슬람 율법을 따르는 이란이나 사우디아라비아 같은 국가에서는 이 원칙이 곧이곧대로 적용되기도 한다. 이란 형법에는 살인과 상해 두 종류의 키사스 범죄가 있다. 생명을 잃은 피해자의 유족은 법원 허가를 받아...
2355,2020.01.10.,[논설위원의 사람 이슈 다보기] 美·이란 전쟁의 희생양은 이라크… ‘대리전...,"“이란·터키, 뒤이어 이란·사우디아라비아, 그리고 국제사회가 조금씩 빨려들어 오고 있다. 러시아가 시리아를 전진기지로 삼고, 미국이, 유럽이 빨려들어 오고 있다”고 한탄했다. 그는 ‘이라크가 미국·이란 대리전의..."
2356,2020.01.10.,사이드 샤베스타리 주한 이란 대사 “이란도 미국과 전쟁 원치 않아…혼란상 ...,"언론 보도도 됐지만 이번에 이라크 바그다드를 방문한 것도 사우디아라비아와 이란의 관계 개선, 중동평화안의 내용을 이라크 정부에 전달하기 위해서였다고 아딜 압둘마흐디 이라크 총리가 말하지 않았나. 미국은 그런..."
2357,2020.01.10.,'공격과 응전' 명분 챙기며 전면전 파국 피한 美-이란,"NYT는 “이란이 중동에 수많은 ‘대행 그룹’을 두고 있어 이들이 미군이나 이스라엘, 사우디아라비아와 같은 미국의 우방국을 겨냥해 문제를 일으키고, 이란이 미국의 국내 시설을 겨냥한 사이버 공격을 계속할 것으로..."
2358,2020.01.10.,"“日, 10일 자위대 중동 파병 명령”",아베 신조(安倍晋三) 일본 총리는 이와 관련해 이란의 이라크 내 미군 기지 공격 후 취소했던 11∼15일 중동의 사우디아라비아·아랍에미리트(UAE)·오만 3국 순방 계획을 예정대로 진행하기로 뜻을 굳혔다고 NHK가...
2359,2020.01.10.,"필드의 악동 흑역사 ""리드와 가르시아, 그리고 김비오""","지난해 2월 유러피언투어 사우디인터내셔널 셋째날 퍼터로 그린을 5곳이나 훼손했다. 골프규칙 1조 2항 ""선수는 타인을 배려하고 코스를 보호해야 한다""에 따라 실격됐다. 2002년 한국오픈에서는 사진 찍는 갤러리를..."
2360,2020.01.10.,中 집단폐렴 원인은 신종 코로나 바이러스,"2003년 중국 본토에서만 사스로 인해 300명 넘게 사망했고, 2012년 사우디아라비아에서 발병한 메르스는 국내로 확산돼 38명이 숨졌다. 코로나 바이러스는 소나 개, 박쥐 등 포유류나 조류로부터 전염될 수 있다. 사스와..."
2361,2020.01.10.,1인자 켑카 복귀전은 ‘화약고 중동’서,켑카는 이 대회 이후 한 주 휴식을 한 뒤 30일 사우디아라비아 킹 압둘라 이코노믹시티에서 열리는 사우디 인터내셔널에도 출전한다. 중동 대회에 걸린 높은 상금과 천문학적인 규모의 초청료를 포기하기 어렵다는...
2362,2020.01.10.,[현미경] 美·이란 싸움에 새우등 터지는 이라크… 약소국의 비애,"사우디에 이어 원유 매장량 세계 2위의 자원 대국이기도 하다. 그러나 1979년 사담 후세인이 정권을 잡은 이후 이라크는 끊임없이 외세에 시달리며 쇠락의 길을 걸었다. 1980년부터 이란과 8년간 전쟁을 벌였고, 이후 걸프만..."
2363,2020.01.10.,"추가시간 3분에 터진 이동준의 한방, 중국에 진땀 첫승","이란과 우즈베키스탄이 공동 2위, 중국이 4위다. 한국은 12일 오후 7시 15분(한국 시각) 이란과 2차전을 벌인다. B조에 속한 일본은 사우디아라비아에 1대2로 졌다. [ ] [주형식 기자]"
2364,2020.01.10.,[한마당] 키사스,이슬람 율법을 따르는 이란이나 사우디아라비아 같은 국가에서는 이 원칙이 곧이곧대로 적용되기도 한다. 이란 형법에는 살인과 상해 두 종류의 키사스 범죄가 있다. 생명을 잃은 피해자의 유족은 법원 허가를 받아...
2365,2020.01.10.,[논설위원의 사람 이슈 다보기] 美·이란 전쟁의 희생양은 이라크… ‘대리전...,"“이란·터키, 뒤이어 이란·사우디아라비아, 그리고 국제사회가 조금씩 빨려들어 오고 있다. 러시아가 시리아를 전진기지로 삼고, 미국이, 유럽이 빨려들어 오고 있다”고 한탄했다. 그는 ‘이라크가 미국·이란 대리전의..."
2366,2020.01.10.,사이드 샤베스타리 주한 이란 대사 “이란도 미국과 전쟁 원치 않아…혼란상 ...,"언론 보도도 됐지만 이번에 이라크 바그다드를 방문한 것도 사우디아라비아와 이란의 관계 개선, 중동평화안의 내용을 이라크 정부에 전달하기 위해서였다고 아딜 압둘마흐디 이라크 총리가 말하지 않았나. 미국은 그런..."
2367,2020.01.10.,'공격과 응전' 명분 챙기며 전면전 파국 피한 美-이란,"NYT는 “이란이 중동에 수많은 ‘대행 그룹’을 두고 있어 이들이 미군이나 이스라엘, 사우디아라비아와 같은 미국의 우방국을 겨냥해 문제를 일으키고, 이란이 미국의 국내 시설을 겨냥한 사이버 공격을 계속할 것으로..."
2368,2020.01.10.,"“日, 10일 자위대 중동 파병 명령”",아베 신조(安倍晋三) 일본 총리는 이와 관련해 이란의 이라크 내 미군 기지 공격 후 취소했던 11∼15일 중동의 사우디아라비아·아랍에미리트(UAE)·오만 3국 순방 계획을 예정대로 진행하기로 뜻을 굳혔다고 NHK가...
2369,2020.01.10.,"필드의 악동 흑역사 ""리드와 가르시아, 그리고 김비오""","지난해 2월 유러피언투어 사우디인터내셔널 셋째날 퍼터로 그린을 5곳이나 훼손했다. 골프규칙 1조 2항 ""선수는 타인을 배려하고 코스를 보호해야 한다""에 따라 실격됐다. 2002년 한국오픈에서는 사진 찍는 갤러리를..."
2370,2020.01.10.,中 집단폐렴 원인은 신종 코로나 바이러스,"2003년 중국 본토에서만 사스로 인해 300명 넘게 사망했고, 2012년 사우디아라비아에서 발병한 메르스는 국내로 확산돼 38명이 숨졌다. 코로나 바이러스는 소나 개, 박쥐 등 포유류나 조류로부터 전염될 수 있다. 사스와..."
2371,2020.01.10.,1인자 켑카 복귀전은 ‘화약고 중동’서,켑카는 이 대회 이후 한 주 휴식을 한 뒤 30일 사우디아라비아 킹 압둘라 이코노믹시티에서 열리는 사우디 인터내셔널에도 출전한다. 중동 대회에 걸린 높은 상금과 천문학적인 규모의 초청료를 포기하기 어렵다는...
2372,2020.01.10.,[현미경] 美·이란 싸움에 새우등 터지는 이라크… 약소국의 비애,"사우디에 이어 원유 매장량 세계 2위의 자원 대국이기도 하다. 그러나 1979년 사담 후세인이 정권을 잡은 이후 이라크는 끊임없이 외세에 시달리며 쇠락의 길을 걸었다. 1980년부터 이란과 8년간 전쟁을 벌였고, 이후 걸프만..."
2373,2020.01.10.,"추가시간 3분에 터진 이동준의 한방, 중국에 진땀 첫승","이란과 우즈베키스탄이 공동 2위, 중국이 4위다. 한국은 12일 오후 7시 15분(한국 시각) 이란과 2차전을 벌인다. B조에 속한 일본은 사우디아라비아에 1대2로 졌다. [ ] [주형식 기자]"
2374,2020.01.10.,[한마당] 키사스,이슬람 율법을 따르는 이란이나 사우디아라비아 같은 국가에서는 이 원칙이 곧이곧대로 적용되기도 한다. 이란 형법에는 살인과 상해 두 종류의 키사스 범죄가 있다. 생명을 잃은 피해자의 유족은 법원 허가를 받아...
2375,2020.01.10.,[논설위원의 사람 이슈 다보기] 美·이란 전쟁의 희생양은 이라크… ‘대리전...,"“이란·터키, 뒤이어 이란·사우디아라비아, 그리고 국제사회가 조금씩 빨려들어 오고 있다. 러시아가 시리아를 전진기지로 삼고, 미국이, 유럽이 빨려들어 오고 있다”고 한탄했다. 그는 ‘이라크가 미국·이란 대리전의..."
2376,2020.01.10.,사이드 샤베스타리 주한 이란 대사 “이란도 미국과 전쟁 원치 않아…혼란상 ...,"언론 보도도 됐지만 이번에 이라크 바그다드를 방문한 것도 사우디아라비아와 이란의 관계 개선, 중동평화안의 내용을 이라크 정부에 전달하기 위해서였다고 아딜 압둘마흐디 이라크 총리가 말하지 않았나. 미국은 그런..."
